Original_Review,label
방문할때마다 한결같은 맛과 퀄리티로 정성껏 빵들을 만드시니 기분좋게 만족스럽게 빵들을 즐길 수 있었네요,010000000000
깔끔한 커피와 맛있는 디저트가 많은 곳 재방문 의사 100,100001000000
손님 엄청 많아요 주변 대비 약간 저렴하고 그런게 영향이 큰듯.. 남자 손님 특히 많더라구요 스무디는 너무 갈아서 주스같아요. 그냥 별 기대 없이 가볍게 가기엔 괜찮아요,200000000102
힙하고 세련된 느낌의 카페에요! 분위기 너무 좋고 루프탑까지 있어서 날씨 좋은 날에 무조건 러프러프 가야합니다! ... 음료도 맛있고 비주얼까지 완벽해서 추천합니다,100000110000
구움과자 식감이 전반적으로 평이해서 실패는 없을 듯해요.,000300000000
후추커피 너무 독특하고 맛있었어요!!!! 크루키도 포장했는데 기대돼용,100100000010
아이맥 포토존도 신박하고... 무엇보다 딸기크럼블치즈케이크 이거 왜이렇게 맛있나요..?,001000010000
시그니쳐메뉴가 쏘 큐티하고 로맨틱해요오... 알바생이 잘생기심..,000000011000
봉투 유료라고 해서 샀는데 너무 작아서 물건이 다 삐져나옴.,000000000020
테이크아웃 하면 할인까지 해주셔서 저렴하게 잘 마셨습니다.,000000000100
친절하고 아늑한 느낌 좋아요,000000011000
가성비 좋고 잘 마셨습니다,100000000100
분위기 좋고 커피도 정말 맛있어요 성수오면 종종 오겠숩니다,100000010000
망고 주스가 시럽 맛만 강하게 나고 생과일 느낌은 전혀 없네요.,200000000000
딸기우유가 맛있구 사장님두 친절하시구 카페 분위기두 너무 좋구..,100000011000
음료제조 공간이 뻥뚫려있고 카운터가 낮은 가구를 활용하여 만들어진 매우 특이한 매장. 좌석은 많이없고 커피는 평타.,300000210000
"모수 출신 쉐프가 운영하는... 소시지 번이 유명해서 식사 대용으로 좋다. ... 커피, 맥주도 판매해서 같이 먹기 좋을 듯 하다.",110000000000
꽈배기 도대체 안먹고 못먹을 비주얼.. 넌커피 음료수도 넘 맛나요,100001000000
분위기좋아요 11시까지 영업해서 좋아요,000000011000
저는 산미 없는 아메리카노를 좋아하는 고소하게 잘 타주시고... 이빨까지 시릴 정도로 시원하게 해주셔서 너무 맛있게 잘먹었답니다!!,100000001000
첨 먹어봤는데 생각보다 고소하고 맛있어요,000000000000
그릭 요거트가 정말 꾸덕해서 딱 제가 찾던 스타일입니다.,000001000000
"빵 종류가 다양하고, 카페 내부 테이블이 꽤 많아서 모임가지기 좋아요!! 직원분들도 친절하십니다",010000101000
구움과자들 가격이 너무 비싼데 크기는 진짜 엄지손가락만 하네요.,000200000000
소세지가 짜지 않고 육즙이 팡팡,010000000000
매장이 전반적으로 화이트 앤 블랙이라 깔끔해 보이긴 합니다.,000000030000
빵 종류가 다양해서 간식 선물용으로 좋아요,010000000010
크로플이 맛있고 모카포트라 그런지 커피 향이 좋았어요,100001000000
외국인이라서 그런지 더 쌀쌀맞게 응대하는 것 같아 보기 안 좋았음.,000000002000
의자가 나무 의자라 너무 딱딱해서 오래 앉아있기 고역입니다.,000000200000
꽤 넓더라구여 첫방문임,000000100000
"조각 케이크 상자는 한 개용, 두 개용 사이즈가 따로 있음.",000000000030
이런 힙한 감성 분위기가 좋아요!츄로플 주문했는데 너무 맛있고 시그니쳐에이드도 상큼하니 좋네요. 포토죤도 예뻐서 방문했을때 꼭 인증샷남겨야해요! 담번엔 다른 메뉴도 도전해야겠어요! 츄로플 짱맛,100001010000
아늑하고 맛있어요 성수오면 또 방문할게요,000000010000
밤피스타치오아이스크림 위에 귀여운 강아지캐릭터가 큰 단밤에 꽂혀있어 더 행복하게 먹었습니다. 진한 피스타치오맛이고 밑에는 초코시리얼과자가 깔려있어 씹는 맛이 있습니다. 컵과 콘 중에 선택할 수 있습니다.,000001000000
인테리어도 깔끔하고 컵이귀여워요 커피도 맛있어요,100000110000
베이글이 쫀득하고 맛있어요 크림 많이 들은 베이글도 기본베이글도 다 맛있었어요,010000000000
빵이 정말 맛있어용 3일만에 또 먹어용,010000000000
선물용 핫한 디저트 사러 성수 돌아다니다 다 실패... 시원하게 매실에이드 덜달게 주문했는데 상큼하구 딱 좋네요,100000000012
커피가 맛나네요 회의도 잘 되고,100000100000
친구 생일이라 케이크 픽업했는데 사진이랑 똑같이 진짜 예쁘고 맛도 머랭이랑 체리맛이 진짜 잘어울렸어요!,001000000000
바질크림고구마 파니니랑 새우에그샌드위치 시켰는데 둘다 너무 맛있었어요!!! 전체적으로 짭잘하니 음료 필수 직원분도 친절해서 좋았어요,010000001000
여기 초코 무스는 쌉싸름한 카카오 맛이 잘 살아서 취향 저격임.,001000000000
스콘이 적당히 부드러워서 먹을 만 합니다.,000003000000
이렇게 공간도 넓고 예쁜 곳이 있는지 몰랐습니다! 푸딩도 맛있어보이고 자주 오고싶은 곳이에용,000001110000
말만 듣다가 드디어 방문했어요 역시 꽈배기 도너츠 맛집 답게 사람들이 많더라구요 종류도 다양하고 퍽퍽하지 안아 더 맛있더라구요.,010000000002
친절하신 사장님 커피 인테리어 다 좋아요,100000011000
"솔티 카라멜 라떼, 치즈 케이크 라떼, 체들렌, 밀리터리 마들렌, 초코 마들렌 주문했어요 데이트 코스로 강추하는 분위기 좋은 왕십리 카페예요! 내부는 조금 협소해도 분위기도 좋고 마들렌 비주얼도 넘 매력적인 스페셜 땡스 투 수제 솔티 카라멜 시럽이 들어간 라떼와 치즈 케이크 시럽이 들어간 시그니처 라떼를 마셨는데 달달하고 고소해서 마들렌과 넘 찰떡이었어요! 2시에 방문했는데도 배달로 많이 주문하시는지 마들렌 품절이 많았어요! 자르는 순간 단면에서 필링이 흘러 넘치는 달달한 체들렌, 겉에 초코 코팅이 두껍게 올라가서 달달한 초코맛 진한 밀리터리와 초코 마들렌 모두 맛있어요!",100100210002
복잡한 성수에서 넓고 여유가 약간 있게 커피를 마실 수 있는 공간입니다. 커피도 괜찮고 직원분들이 친절하십니다. 집앞에 나올 때 항상 오는 편입니다.,100000101001
저번에 성수놀러왔다가 줄보고 사본 버터소금베이글이 인생베이글이 되버려서 그때 같이왔던 친구랑 재방문해서 이번에는 커피랑 같이 매장에서 먹어봤어요!! 커피도 맛있고 베이글이랑 잘어울려서 순삭... 쟁여둘 베이글까지포장 멀어도 정기적으로 베이글 수혈하러 올만한곳!!,110000000012
빵도 너무 이쁘고 인테리어도 맘에 들어요,010000010000
성수 왔다가 지나는길에 우연히 들어왔는데 시원하고 넓고 초록초록 식묵들이 넘 예뻐요 페퍼커피 독특하고 천상가옥 시그니처 음료도 맛있어요 티라미수스콘도 특이하고 맛나요,100100110000
좋아요 직원분 친절해요 사람이 너무 많아서 오래 앉아 있다 나오지는 못했어요,000000001002
모찌에 어울리는 생크림이랑 과일들과 같이 먹을 수 있어서 더 맛있어요... 4층을 사용해서 자리도 넉넉하고 창밖 뷰도 숲뷰라 넘 예쁘고 사진찍기도 좋아요,000001110000
음료도 빵도 다 맛있어요! 직원 분들 너무 친절하셔서 좋아요,110000001000
꽈배기가 진짜 쬰득해요!! 내부 분위기도 좋고 커피도 맛있어요 무엇보다 가성비가 좋네용! 이 정도 꽈배기 퀄리티에 이 가격이면 많이 사먹을 수 있을 거 같아요 서울숲 근처 카페로 추천추천!!,110000010100
여기 허니버터브레드 정말 넘 좋아해요꿀이랑 버터가 어우러지는 맛에 부드러운 식빵도 최고!! 그리고 뭐니뭐니해도 초콜릿우유 메뉴가 진짜 진하고 맛있어서 또 먹고싶어지는 맛! 사람 많아서 매장 사진은 못찍었는데 편안한 매장 분위기도 마음에 들어요,110000010002
달달한 하루를 보내고 싶다면 여기로,000000000000
자주 방문해요 친절하시고 너무 좋아요,000000001000
매장이 예쁘고 젤라또도 너무 맛있어요 또 빙문하려고 해요,000001010000
맛있어요!!! 종류도 많아서 고르는 재미가 있습니다,000000000000
잼뷔페 특이하고 신기했어요!! 빵도 커피도 맛있고 종종 이용할게요!!,110000010000
베이글이 작고 귀여워서 눈으로도 맛으로도 먹게되용,010000000000
인생소금빵입니다 1개씩은 못 사고 무조건 4개씩 사야하지만 4개 살 가치 있어요... 테이크아웃전문이라 줄이 길어보여도 금방 빠져요,010000000003
패스츄리가 정말 겹겹이 있고 맛있어요,010000000000
사들고 서울숲 피크닉 갔는데너무 좋았어요 치즈케이크 주문 필수 초콜릿우유도 꾸덕하니 넘 맛있어요,101000000000
음식도 너무너무 이쁘거 맛있어요 다음에는 남자친구랑 또 올게요!!! 다른케이크도 먹어보고 싶용,001000000000
테이블 간격이 너무 좁아서 옆 사람 숨소리까지 들릴 정도임.,000000000002
베이커리 종류가 많고 커피가 진 짜 맛있어요 공간도 쾌적하고 가성비도 좋네요,110000100100
디저트와 차가 독특하고 맛있어요,100001000000
아이 생일 케이크때문에 찾아보다 넘이쁜 케이크를 보고 바로 예약주문했어요 맛있어보이는 비주얼,001000000000
주악 진짜 너무 먹고싶었는데 드뎌 와봤어요! 매장도 약과가 전통음식인것처럼 한옥분위기라 너무 좋아요! 다들 오미자차 많이먹던데 날이 추워서 못먹었어요아이스만 가능하다고 하더라구요 다음에 성수오면 한번더 들리려구요!!주악 메뉴도 많은데 소진된메뉴가 많아서 아쉬워요 잘 먹었습니다!!,300001010002
토요일 오전에 오픈라간 맞춰 왔어요 사람들 많이 없어서 조용하게 먹기 좋았고...,110000000001
팬케이크 예쁘고 음료가 마싯어효,110000000000
커피도 맛있고 소금빵이 진짜 쫀맛이네요!! 또 올게요!!,110000000000
아이랑 갔는데 특별한 배려는 없었지만 제재도 없어서 무난했어요.,000000003000
조용하고 얘기하기 좋아용!! 추천합니당,000000000001
"작고 귀여운, 일본 분위기가 물씬 풍기는 베이커리예요. 특히 치즈타르트가 좋았어요!",000001010000
가성비가 좋고 분위기가 좋아서 데이트용으로 너무 좋은 것 같아요. 아이스크림도 맛잇고 가격도 부담스럽지 않앗어요,000001010100
늦은시간까지 열려있어서 좋아요 커피랑 티는 매우 무난.. 솔직히 다른 음료가 89천원으로 비싸서 그냥 무난한 음료 주문했어요 케이크도 사진으로봤을때보다 훨씬 작은데 가격은 비싸서 아쉬웠어요 맛도 유명세에 비해 그냥그랬고.. 한번 맛본걸로 만족합니다 평일인데도 밤에 사람이 많아서 웨이팅 하던데 웨이팅까지 할 거까진 아닌거같아요,302000000202
인스타 갬성 카페에요! 넓어서 좋고 케이크도 맛있어요!,001000110000
맛있어요!!! 특히나 인테리어가 너무 예뻐요,000000010000
예쁜공간 예쁘고 맛난케이크,001000010000
분위기도 좋고 음식도 다 맛있어요! 리조또 추천 서비스로 주신 단호박스프도 잘 먹었습니다 다음에 또 올게요,000000011000
테린느 맛있어요 강아지랑 같이 갈 수 있어 좋아요,000001100000
성수역 바로 아래있어서 접근성좋고 잠시 커피한잔하기도 좋아요.,100000100000
오픈런 했더니 제일 좋은 창가 자리 앉아서 기분 최고예요.,000000000001
시나몬 치글만 남아서 시켰는데 넘 맛있어요 촉촉 푹신 부드러운 치즈케이크! 크림에도 알갱이가 있는데 맛있습니다,010000110000
주문할 때 눈을 맞추며 응대해 주셔서 소통이 잘 되는 기분이었어요.,000000001000
핸드드립 커피 마셔봤는데 과일 향이 입안 가득 퍼지는 게 예술입니다.,100000000000
뱅쇼와 버터바 맛있어,100100000000
메뉴가 독특하고 맛있어요 알콜이 3.8도라고 하니 술찌들은 조심할것..! 분위기도 좋아서 저녁에 와도 좋을것 같아요,100000010000
우와!!! 계단을 올라오면서도 여긴가해서 다시내려가서 확인하고 다시 올라왔어요 들어오니 확다른 인테리어 커피 디저트 맛도있고 사장님도 친절하고 편안한 음악에 ..너무너무 좋아욤,100000011000
디저트도 맛있고 라떼들도 정말 맛집이에요,100000000000
"숨겨두고 혼자만 가고 싶은곳 , 호텔 디져트 맛, 커피도 고퀄입니다 . 직원분등 서비스 마인드 제품 퀄리티 전부 굿 .",100001001000
조용히 바깥보고 생각하기 좋은곳! 가끔 BGM이 이상해요!,000000030000
자리도 편하고 야외도 잇어서 좋아요 커피랑 디저트도 굿입니당,100001100000
바닐라 콜드브루 괜찮네요,100000000000
커피 원두의 풍미가 깊어서 한 입 마시자마자 감탄했어요.,100000000000
